date,store,item,predictions
2018-01-19,10,25,79.99709928169426
2018-01-20,10,25,82.22432758526723
2018-01-21,10,25,90.89452204703795
2018-01-22,10,25,59.295905526518396
2018-01-23,10,25,71.59494860063113
2018-01-24,10,25,60.31222566561472
2018-01-25,10,25,69.016230514342
2018-01-26,10,25,74.87728441961052
2018-01-27,10,25,70.59422390057674
2018-01-28,10,25,79.99127833711366
2018-01-29,10,25,51.64880775320114
2018-01-30,10,25,63.99716592327773
2018-01-31,10,25,61.43917629236615
2018-02-01,10,25,74.70390182644498
2018-02-02,10,25,86.27219369729993
2018-02-03,10,25,83.57094935153332
2018-02-04,10,25,87.52808384102366
2018-02-05,10,25,57.81923162792095
2018-02-06,10,25,77.74898371983006
2018-02-07,10,25,68.35834723077615
2018-02-08,10,25,72.0192654109515
2018-02-09,10,25,97.99765222179396
2018-02-10,10,25,79.53439191562462
2018-02-11,10,25,89.46865783188672
2018-02-12,10,25,61.549225283440066
2018-02-13,10,25,74.1367798617116
2018-02-14,10,25,71.95108906804248
2018-02-15,10,25,72.53682073051571
2018-02-16,10,25,78.68452471386338
2018-02-17,10,25,88.69371984465981
2018-02-18,10,25,90.44113772093468
2018-02-19,10,25,62.34581015669755
2018-02-20,10,25,69.12401796852214
2018-02-21,10,25,72.74024183456896
2018-02-22,10,25,78.3410038854407
2018-02-23,10,25,77.73564128194154
2018-02-24,10,25,78.13498393343431
2018-02-25,10,25,97.63728027254112
2018-02-26,10,25,61.745513171303735
2018-02-27,10,25,74.86251099969941
2018-02-28,10,25,71.22780114907923
2018-03-01,10,25,79.59911730988503
2018-03-02,10,25,100.19685810859205
2018-03-03,10,25,99.3062419261449
2018-03-04,10,25,96.38351624577528
2018-03-05,10,25,78.19228312837862
2018-03-06,10,25,86.36060393643531
2018-03-07,10,25,89.57544203744689
2018-03-08,10,25,88.78137504222757
2018-03-09,10,25,103.87506098580047
2018-03-10,10,25,97.64401883082647
2018-03-11,10,25,109.90297137954057
2018-03-12,10,25,79.80000422791008
2018-03-13,10,25,82.89251022731668
2018-03-14,10,25,81.52173731987115
2018-03-15,10,25,86.79654226936402
2018-03-16,10,25,91.02588413112633
2018-03-17,10,25,106.70821537061926
2018-03-18,10,25,102.22064468716873
2018-03-19,10,25,73.50213698626948
2018-03-20,10,25,81.8986070621293
2018-03-21,10,25,92.39514168183808
2018-03-22,10,25,92.47241656703777
2018-03-23,10,25,101.00233954336544
2018-03-24,10,25,104.54491345610177
2018-03-25,10,25,116.8777434119614
2018-03-26,10,25,70.58593659681945
2018-03-27,10,25,90.65338011043886
2018-03-28,10,25,89.38851157727622
2018-03-29,10,25,83.79527507408638
2018-03-30,10,25,99.56744736378236
2018-03-31,10,25,103.92400955807022
2018-01-01,1,26,31.339829064878657
2018-01-02,1,26,29.157715970042624
2018-01-03,1,26,32.074228079195194
2018-01-04,1,26,33.54999290765332
2018-01-05,1,26,38.35303264081012
2018-01-06,1,26,39.029014625148
2018-01-07,1,26,40.371384501111415
2018-01-08,1,26,26.49662853254997
2018-01-09,1,26,29.863223973589278
2018-01-10,1,26,32.00118027520475
2018-01-11,1,26,35.27948765627002
2018-01-12,1,26,37.14282592337222
2018-01-13,1,26,38.25001467731712
2018-01-14,1,26,36.86669625975391
2018-01-15,1,26,29.466338004673077
2018-01-16,1,26,31.714203896370893
2018-01-17,1,26,28.89045821006545
2018-01-18,1,26,34.12625112301422
2018-01-19,1,26,41.01726393047855
2018-01-20,1,26,39.62846372095585
2018-01-21,1,26,32.35405640024062
2018-01-22,1,26,26.093531148367653
2018-01-23,1,26,30.65195401012802
2018-01-24,1,26,27.195076206466464
2018-01-25,1,26,36.57944628557973
2018-01-26,1,26,35.69537033190488
2018-01-27,1,26,37.53859350915372
2018-01-28,1,26,40.08416649814904
2018-01-29,1,26,29.148848759668418
2018-01-30,1,26,32.465516951117664
2018-01-31,1,26,32.16491924950837
2018-02-01,1,26,41.133355468064515
2018-02-02,1,26,40.940233665000434
2018-02-03,1,26,46.090988182059846
2018-02-04,1,26,44.87335402703516
2018-02-05,1,26,31.909210050713668
2018-02-06,1,26,37.23691800804418
2018-02-07,1,26,36.57098818903273
2018-02-08,1,26,38.87004219113334
2018-02-09,1,26,38.618923974678985
2018-02-10,1,26,46.12467170290465
2018-02-11,1,26,43.98169626519038
2018-02-12,1,26,29.415703983764303
2018-02-13,1,26,37.769921861309896
2018-02-14,1,26,37.30418999327134
2018-02-15,1,26,36.4059620844359
2018-02-16,1,26,41.810953983989805
2018-02-17,1,26,44.169786801964705
2018-02-18,1,26,43.10762083821986
2018-02-19,1,26,29.590684312535085
2018-02-20,1,26,30.861556999283795
2018-02-21,1,26,37.027294385309375
2018-02-22,1,26,38.18141062427563
2018-02-23,1,26,37.02845730588854
2018-02-24,1,26,45.2200001893329
2018-02-25,1,26,46.777192956643226
2018-02-26,1,26,31.657654720151275
2018-02-27,1,26,35.868558232106594
2018-02-28,1,26,34.89885067117859
2018-03-01,1,26,44.96421429725793
2018-03-02,1,26,45.37780664526027
2018-03-03,1,26,51.86071201195334
2018-03-04,1,26,54.09560624675592
2018-03-05,1,26,34.97084884223649
2018-03-06,1,26,38.60077791982179
2018-03-07,1,26,43.53086129806104
2018-03-08,1,26,47.82448314007966
2018-03-09,1,26,54.17380125263363
2018-03-10,1,26,46.41343292062463
2018-03-11,1,26,57.032103805615044
2018-03-12,1,26,33.64485393871205
2018-03-13,1,26,38.397811325268485
2018-03-14,1,26,42.971967136568274
2018-03-15,1,26,55.43769433425248
2018-03-16,1,26,47.6853618256426
2018-03-17,1,26,50.77284094761885
2018-03-18,1,26,52.91397117269619
2018-03-19,1,26,37.759739319209096
2018-03-20,1,26,34.81487747290546
2018-03-21,1,26,45.40402884418296
2018-03-22,1,26,49.97022874556388
2018-03-23,1,26,52.78337475391296
2018-03-24,1,26,50.95437953943801
2018-03-25,1,26,49.92288826749156
2018-03-26,1,26,31.456162896100327
2018-03-27,1,26,43.54558703257416
2018-03-28,1,26,45.230272514467686
2018-03-29,1,26,45.36732148744841
2018-03-30,1,26,46.67014348678832
2018-03-31,1,26,50.63417933450174
2018-01-01,2,26,36.08821779142431
2018-01-02,2,26,45.28418568134658
2018-01-03,2,26,43.99574209435702
2018-01-04,2,26,50.46787096797073
2018-01-05,2,26,44.09637744567324
2018-01-06,2,26,51.682320385380045
2018-01-07,2,26,56.39162539625941
2018-01-08,2,26,39.51804017153421
2018-01-09,2,26,50.031122640607556
2018-01-10,2,26,47.44441905549577
2018-01-11,2,26,45.926987324719875
2018-01-12,2,26,55.15734434508569
2018-01-13,2,26,53.63261259502833
2018-01-14,2,26,51.64799903289123
2018-01-15,2,26,38.161142675874885
2018-01-16,2,26,42.83347265716591
2018-01-17,2,26,50.270073571586984
2018-01-18,2,26,52.09167738200909
2018-01-19,2,26,53.403564452075514
2018-01-20,2,26,54.587751408192815
2018-01-21,2,26,62.9984580239568
2018-01-22,2,26,38.15750917245263
2018-01-23,2,26,45.989728953156806
2018-01-24,2,26,45.47494446067748
2018-01-25,2,26,52.489680149532155
2018-01-26,2,26,53.37010007427633
2018-01-27,2,26,58.469003812588035
2018-01-28,2,26,55.51964262291581
2018-01-29,2,26,42.24169745666225
2018-01-30,2,26,46.19146702743907
2018-01-31,2,26,42.37241617207034
2018-02-01,2,26,58.35818709874371
2018-02-02,2,26,54.831139686946265
2018-02-03,2,26,68.23293605258638
2018-02-04,2,26,57.770427213037436
2018-02-05,2,26,43.46471485664812
2018-02-06,2,26,52.250186783449564
2018-02-07,2,26,56.40212264407956
2018-02-08,2,26,55.729538217906885
2018-02-09,2,26,58.91276956292701
2018-02-10,2,26,59.93309190256461
2018-02-11,2,26,61.181200423920316
2018-02-12,2,26,44.67322030516327
2018-02-13,2,26,46.44168837843886
2018-02-14,2,26,48.36402609090897
2018-02-15,2,26,54.88456198899581
2018-02-16,2,26,56.844815875039814
2018-02-17,2,26,56.74471350275553
2018-02-18,2,26,62.86710778721435
2018-02-19,2,26,46.54753624866654
2018-02-20,2,26,55.67279406168195
2018-02-21,2,26,52.589173162351074
2018-02-22,2,26,49.18716105379859
2018-02-23,2,26,59.00304447163049
2018-02-24,2,26,64.56258828926094
2018-02-25,2,26,66.80046260232085
2018-02-26,2,26,42.726171748670865
2018-02-27,2,26,53.152691217278615
2018-02-28,2,26,56.305999138967074
2018-03-01,2,26,71.1509179525814
2018-03-02,2,26,64.68761101150172
2018-03-03,2,26,66.79324161139326
2018-03-04,2,26,74.02469096619241
2018-03-05,2,26,49.34178846940912
2018-03-06,2,26,63.512547533810114
2018-03-07,2,26,62.77040920421836
2018-03-08,2,26,68.83404958652459
2018-03-09,2,26,77.14209189227451
2018-03-10,2,26,71.96582415479934
2018-03-11,2,26,69.87269649747412
2018-03-12,2,26,53.15695112493331
2018-03-13,2,26,61.05056985162224
2018-03-14,2,26,60.404747772828586
2018-03-15,2,26,67.67719948113246
2018-03-16,2,26,67.45482643145363
2018-03-17,2,26,77.55115558537678
2018-03-18,2,26,72.99213232387267
2018-03-19,2,26,53.36773068233437
2018-03-20,2,26,56.113575589621625
2018-03-21,2,26,68.53031257947926
2018-03-22,2,26,68.40146354240392
2018-03-23,2,26,66.29832165696595
2018-03-24,2,26,74.40391515136665
2018-03-25,2,26,73.53237632442345
2018-03-26,2,26,42.66463871347035
2018-03-27,2,26,68.36372459585841
2018-03-28,2,26,65.16593155691636
2018-03-29,2,26,62.918108588584445
2018-03-30,2,26,75.45296922881408
2018-03-31,2,26,81.33748479973603
2018-01-01,3,26,31.638217627542105
2018-01-02,3,26,37.429401101337056
2018-01-03,3,26,41.2016102991112
2018-01-04,3,26,38.804142487846576
2018-01-05,3,26,48.09617875276949
2018-01-06,3,26,48.42076244183154
2018-01-07,3,26,40.98619506483928
2018-01-08,3,26,36.128796183119825
2018-01-09,3,26,40.46259431158409
2018-01-10,3,26,42.1851189307565
2018-01-11,3,26,43.74376796175031
2018-01-12,3,26,43.2088081005172
2018-01-13,3,26,47.50461442780763
2018-01-14,3,26,53.91308474222324
2018-01-15,3,26,33.44196131298064
2018-01-16,3,26,38.038283026473785
2018-01-17,3,26,42.595279496030116
2018-01-18,3,26,43.71778462809788
2018-01-19,3,26,43.485725497518644
2018-01-20,3,26,42.659240472257316
2018-01-21,3,26,49.00123548289712
2018-01-22,3,26,31.841276091775043
2018-01-23,3,26,41.79145047466361
2018-01-24,3,26,35.10832150268453
2018-01-25,3,26,40.1868823459669
2018-01-26,3,26,45.25001596113862
2018-01-27,3,26,43.32265885913892
2018-01-28,3,26,56.48083095808441
2018-01-29,3,26,31.172338348470713
2018-01-30,3,26,43.18186345913277
2018-01-31,3,26,38.696728928781454
2018-02-01,3,26,50.054928671465156
2018-02-02,3,26,53.703583659562895
2018-02-03,3,26,55.80391686117985
2018-02-04,3,26,61.7780415998932
2018-02-05,3,26,34.2100050256622
2018-02-06,3,26,39.817010730208736
2018-02-07,3,26,39.73873609434069
2018-02-08,3,26,48.43332229299864
2018-02-09,3,26,51.035008705740466
2018-02-10,3,26,55.22419882038764
2018-02-11,3,26,64.98241922166658
2018-02-12,3,26,31.164266516271045
2018-02-13,3,26,50.43618114127166
2018-02-14,3,26,41.17227009287309
2018-02-15,3,26,46.47461572101117
2018-02-16,3,26,42.24714051392863
2018-02-17,3,26,58.6847368492442
2018-02-18,3,26,53.92134408043737
2018-02-19,3,26,39.22791215972746
2018-02-20,3,26,41.48191055824977
2018-02-21,3,26,43.806517925269944
2018-02-22,3,26,47.66983146979334
2018-02-23,3,26,43.40640723235078
2018-02-24,3,26,55.010693512473395
2018-02-25,3,26,54.127986285634584
2018-02-26,3,26,34.85482166385951
2018-02-27,3,26,45.77350661907632
2018-02-28,3,26,37.25670551742985
2018-03-01,3,26,54.733720173178696
2018-03-02,3,26,59.142162447984255
2018-03-03,3,26,72.36288504214039
2018-03-04,3,26,70.00621993426765
2018-03-05,3,26,45.62934310958281
2018-03-06,3,26,54.56960048217155
2018-03-07,3,26,49.48183626423441
2018-03-08,3,26,53.03714259346883
2018-03-09,3,26,58.150605855619204
2018-03-10,3,26,58.716084384341706
2018-03-11,3,26,64.47891006563646
2018-03-12,3,26,47.52477504620898
2018-03-13,3,26,59.173102820999404
2018-03-14,3,26,55.9191824943667
2018-03-15,3,26,52.79470954690277
2018-03-16,3,26,62.06823118415269
2018-03-17,3,26,60.36080876127508
2018-03-18,3,26,75.37315991565934
2018-03-19,3,26,42.96881967727446
2018-03-20,3,26,50.527336078374454
2018-03-21,3,26,53.14000081583788
2018-03-22,3,26,61.0804028156437
2018-03-23,3,26,66.73859401594939
2018-03-24,3,26,62.76706081878565
2018-03-25,3,26,64.32047349241478
2018-03-26,3,26,42.856172330421025
2018-03-27,3,26,47.083741969840034
2018-03-28,3,26,54.81170353637551
2018-03-29,3,26,59.5637211350356
2018-03-30,3,26,73.87283789298988
2018-03-31,3,26,61.211110432507475
2018-01-01,4,26,32.28610728023003
2018-01-02,4,26,40.643235358474016
2018-01-03,4,26,38.55478043543663
2018-01-04,4,26,39.45753067356066
2018-01-05,4,26,44.924570234955674
2018-01-06,4,26,50.33197498269714
2018-01-07,4,26,57.049655116719144
2018-01-08,4,26,31.330021833402085
2018-01-09,4,26,36.302879743476915
2018-01-10,4,26,36.44067643020449
2018-01-11,4,26,39.79418803931442
2018-01-12,4,26,44.50449054353882
2018-01-13,4,26,46.922984812185085
2018-01-14,4,26,47.213319197253135
2018-01-15,4,26,32.33006318875575
2018-01-16,4,26,38.362210134955376
2018-01-17,4,26,33.792869269607294
2018-01-18,4,26,42.491840543891
2018-01-19,4,26,40.29530087391922
2018-01-20,4,26,43.26097959277929
2018-01-21,4,26,51.6922329940441
2018-01-22,4,26,31.50322654848872
2018-01-23,4,26,37.88288006804624
2018-01-24,4,26,37.013557518183475
2018-01-25,4,26,36.38302028188913
2018-01-26,4,26,42.361650815792856
2018-01-27,4,26,46.253217427235334
2018-01-28,4,26,46.47803220660592
2018-01-29,4,26,31.129142800349012
2018-01-30,4,26,41.58787275656811
2018-01-31,4,26,42.694360521226024
2018-02-01,4,26,41.63928015392069
2018-02-02,4,26,52.570635150529405
2018-02-03,4,26,48.85951525057492
2018-02-04,4,26,51.04593246193567
2018-02-05,4,26,33.65278561501273
2018-02-06,4,26,36.27710844106402
2018-02-07,4,26,39.823760349902024
2018-02-08,4,26,43.656237692544444
2018-02-09,4,26,46.64736754947879
2018-02-10,4,26,49.53936588099161
2018-02-11,4,26,58.044033397938364
2018-02-12,4,26,36.17024514517043
2018-02-13,4,26,40.16473589392095
2018-02-14,4,26,36.04178375442033
2018-02-15,4,26,48.6766439730255
2018-02-16,4,26,49.41633463202872
2018-02-17,4,26,45.62858075237243
2018-02-18,4,26,47.95476143168793
2018-02-19,4,26,31.934291024859547
2018-02-20,4,26,39.425297151505475
2018-02-21,4,26,38.40084739860302
2018-02-22,4,26,46.78460489041358
2018-02-23,4,26,47.122198827627976
2018-02-24,4,26,50.851335595702984
2018-02-25,4,26,53.00233958847851
2018-02-26,4,26,29.36178917399273
2018-02-27,4,26,45.794424789053835
2018-02-28,4,26,45.89078646777781
2018-03-01,4,26,43.768430465632456
2018-03-02,4,26,57.98257046916613
2018-03-03,4,26,63.03013372907097
2018-03-04,4,26,59.11514831245125
2018-03-05,4,26,42.35607877779774
2018-03-06,4,26,45.141075810748156
2018-03-07,4,26,54.15810564486855
2018-03-08,4,26,49.82925227388989
2018-03-09,4,26,60.404279034968404
2018-03-10,4,26,53.350527451907844
2018-03-11,4,26,70.4029397167751
2018-03-12,4,26,38.63888152179283
2018-03-13,4,26,51.33763141770657
2018-03-14,4,26,49.216545187160435
2018-03-15,4,26,51.07945513017875
2018-03-16,4,26,61.25120341333368
2018-03-17,4,26,54.84045200415193
2018-03-18,4,26,61.784724121394405
2018-03-19,4,26,42.47806532759291
2018-03-20,4,26,52.996518363729386
2018-03-21,4,26,46.054049568352646
2018-03-22,4,26,59.33141405880408
2018-03-23,4,26,59.423979201090766
2018-03-24,4,26,62.73418710339962
2018-03-25,4,26,65.78705014916193
2018-03-26,4,26,43.14363480205158
2018-03-27,4,26,58.83316720384361
2018-03-28,4,26,51.34397089085574
2018-03-29,4,26,58.65747606692014
2018-03-30,4,26,53.04209636066337
2018-03-31,4,26,54.34207989674786
2018-01-01,5,26,23.83029421620887
2018-01-02,5,26,27.983869795856165
2018-01-03,5,26,24.350612766971874
2018-01-04,5,26,27.91922938435945
2018-01-05,5,26,25.969970682507867
2018-01-06,5,26,33.44057805307016
2018-01-07,5,26,30.276730237322447
2018-01-08,5,26,25.148663793074153
2018-01-09,5,26,24.07792744411381
2018-01-10,5,26,25.168338666935618
2018-01-11,5,26,30.21298313467379
2018-01-12,5,26,32.0550270507516
2018-01-13,5,26,30.86162386232273
2018-01-14,5,26,32.481735414929624
2018-01-15,5,26,23.307832937256713
2018-01-16,5,26,26.013768860621507
2018-01-17,5,26,26.90910355698368
2018-01-18,5,26,27.231825712895052
2018-01-19,5,26,29.5998232367814
2018-01-20,5,26,30.263766570339495
2018-01-21,5,26,36.61849960924529
2018-01-22,5,26,26.2915084008489
2018-01-23,5,26,26.467070945746155
2018-01-24,5,26,24.173246558342537
2018-01-25,5,26,29.884321950749428
2018-01-26,5,26,28.842876846740076
2018-01-27,5,26,33.41732532471409
2018-01-28,5,26,34.00857479729759
2018-01-29,5,26,22.84613237218942
2018-01-30,5,26,23.74633420227663
2018-01-31,5,26,24.462030218295755
2018-02-01,5,26,32.48835605999428
2018-02-02,5,26,35.14977020724627
2018-02-03,5,26,37.62353613163765
2018-02-04,5,26,38.969362702127434
2018-02-05,5,26,26.581914730779953
2018-02-06,5,26,29.723883078344823
2018-02-07,5,26,30.086317596968513
2018-02-08,5,26,32.69466203037548
2018-02-09,5,26,35.0050930555464
2018-02-10,5,26,37.322030330602736
2018-02-11,5,26,36.27990681981563
2018-02-12,5,26,26.221463565566562
2018-02-13,5,26,30.34929352866624
2018-02-14,5,26,30.11632484835195
2018-02-15,5,26,34.62518391599494
2018-02-16,5,26,28.84025068363689
2018-02-17,5,26,36.341573127211795
2018-02-18,5,26,39.12747659928663
2018-02-19,5,26,24.433226395687058
2018-02-20,5,26,27.9687113608696
2018-02-21,5,26,30.225844997570952
2018-02-22,5,26,32.31198548713419
2018-02-23,5,26,40.835395499372325
2018-02-24,5,26,34.87833276055079
2018-02-25,5,26,41.201197684486395
2018-02-26,5,26,23.5399054286868
2018-02-27,5,26,33.50569001506098
2018-02-28,5,26,27.188265197603855
2018-03-01,5,26,37.6207592803436
2018-03-02,5,26,41.4982890172916
2018-03-03,5,26,45.88850641809442
2018-03-04,5,26,40.00490188024603
2018-03-05,5,26,31.12155101136871
2018-03-06,5,26,31.732311209489776
2018-03-07,5,26,32.33574531925592
2018-03-08,5,26,40.61475847186196
2018-03-09,5,26,40.250079704586746
2018-03-10,5,26,43.19641961686058
2018-03-11,5,26,38.99740147789342
2018-03-12,5,26,30.42610111582868
2018-03-13,5,26,36.05334361498864
2018-03-14,5,26,37.031073288099535
2018-03-15,5,26,36.87663415551378
2018-03-16,5,26,41.54180890055129
2018-03-17,5,26,42.88429479103937
2018-03-18,5,26,51.977263837110456
2018-03-19,5,26,35.34269529278392
2018-03-20,5,26,36.608943254112795
2018-03-21,5,26,35.89614919694559
2018-03-22,5,26,40.25965543819811
2018-03-23,5,26,43.91664747683533
2018-03-24,5,26,34.174391166858925
2018-03-25,5,26,48.82433552134403
2018-03-26,5,26,24.90529545204736
2018-03-27,5,26,37.886173192077734
2018-03-28,5,26,35.72080644473838
2018-03-29,5,26,36.288726520727685
2018-03-30,5,26,37.32323662392897
2018-03-31,5,26,49.978950302677966
2018-01-01,6,26,22.797945431066843
2018-01-02,6,26,27.012260514458955
2018-01-03,6,26,26.380945767047184
2018-01-04,6,26,27.511637394496432
2018-01-05,6,26,26.340999328507014
2018-01-06,6,26,27.89496396873553
2018-01-07,6,26,36.99930515551451
2018-01-08,6,26,22.916325335782165
2018-01-09,6,26,30.161871207604463
2018-01-10,6,26,26.95890011920019
2018-01-11,6,26,27.267434953714933
2018-01-12,6,26,31.247655414460365
2018-01-13,6,26,29.543410089643217
2018-01-14,6,26,38.84163570525294
2018-01-15,6,26,24.220350253730526
2018-01-16,6,26,31.443295897540985
2018-01-17,6,26,26.897096525602482
2018-01-18,6,26,34.89924065093269
2018-01-19,6,26,28.859469840119537
2018-01-20,6,26,30.338586809227884
2018-01-21,6,26,30.482169459235838
2018-01-22,6,26,24.93027395154003
2018-01-23,6,26,25.077257135664905
2018-01-24,6,26,22.786256070518203
2018-01-25,6,26,28.722830661376562
2018-01-26,6,26,30.426249839911723
2018-01-27,6,26,33.692521354163446
2018-01-28,6,26,32.312039554087875
2018-01-29,6,26,21.170663070953974
2018-01-30,6,26,25.174339403092254
2018-01-31,6,26,26.60162012732052
2018-02-01,6,26,33.42086601110682
2018-02-02,6,26,35.44699463567837
2018-02-03,6,26,34.823288391538526
2018-02-04,6,26,38.27100499635344
2018-02-05,6,26,24.708718476412475
2018-02-06,6,26,28.05388161421162
2018-02-07,6,26,27.58592518698466
2018-02-08,6,26,36.74522216885315
2018-02-09,6,26,37.9099485465402
2018-02-10,6,26,34.0199157072816
2018-02-11,6,26,41.3816408468665
2018-02-12,6,26,25.261842849895668
2018-02-13,6,26,30.060810023773005
2018-02-14,6,26,30.914909041150782
2018-02-15,6,26,28.98361598411186
2018-02-16,6,26,33.36628325245479
2018-02-17,6,26,40.85503982292644
2018-02-18,6,26,39.50971050386166
2018-02-19,6,26,26.588892892116274
2018-02-20,6,26,29.938574468266225
2018-02-21,6,26,28.236856740387065
2018-02-22,6,26,34.85601976199135
2018-02-23,6,26,34.75928079041621
2018-02-24,6,26,31.254488177647566
2018-02-25,6,26,42.33775204764188
2018-02-26,6,26,28.5136767222381
2018-02-27,6,26,30.62776648176851
2018-02-28,6,26,28.675019635737108
2018-03-01,6,26,44.895326088062475
2018-03-02,6,26,37.71961763509098
2018-03-03,6,26,41.30977910616152
2018-03-04,6,26,45.288212134890635
2018-03-05,6,26,28.602956281107538
2018-03-06,6,26,33.21358071467424
2018-03-07,6,26,36.910273693808996
2018-03-08,6,26,36.84697864120548
2018-03-09,6,26,43.4539647809625
2018-03-10,6,26,48.42166251756912
2018-03-11,6,26,44.01369099343369
2018-03-12,6,26,29.360129115527887
2018-03-13,6,26,34.1468824933623
2018-03-14,6,26,36.229833197901186
2018-03-15,6,26,47.21140978177375
2018-03-16,6,26,38.46913125436908
2018-03-17,6,26,48.6561290926564
2018-03-18,6,26,45.683564702543336
2018-03-19,6,26,30.538348494658276
2018-03-20,6,26,34.76127692666155
2018-03-21,6,26,35.699811349852844
2018-03-22,6,26,45.028633578673
2018-03-23,6,26,39.20851456403436
2018-03-24,6,26,48.19759499002685
2018-03-25,6,26,40.530273953895644
2018-03-26,6,26,27.889936314220208
2018-03-27,6,26,40.29702840335722
2018-03-28,6,26,32.34107376594662
2018-03-29,6,26,33.08703866710022
2018-03-30,6,26,38.52468946123903
2018-03-31,6,26,41.3333371933896
2018-01-01,7,26,18.10719737785237
2018-01-02,7,26,22.89182910954085
2018-01-03,7,26,25.44979022411422
2018-01-04,7,26,26.36145851879343
2018-01-05,7,26,24.09754068416646
2018-01-06,7,26,27.93279565944325
2018-01-07,7,26,28.274821909264162
2018-01-08,7,26,18.687274016101075
2018-01-09,7,26,23.773973486484536
2018-01-10,7,26,24.763342432111212
2018-01-11,7,26,23.16609191999879
2018-01-12,7,26,27.365440069964407
2018-01-13,7,26,25.110993982499263
2018-01-14,7,26,31.180291613852543
2018-01-15,7,26,20.641978763652713
2018-01-16,7,26,24.974375371819818
2018-01-17,7,26,26.23532902887009
2018-01-18,7,26,26.04529385908945
2018-01-19,7,26,25.815511946239457
2018-01-20,7,26,29.98692951794872
2018-01-21,7,26,31.430482948125128
2018-01-22,7,26,22.21033439238043
2018-01-23,7,26,22.455528226071216
2018-01-24,7,26,22.882975764436235
2018-01-25,7,26,28.890753258012378
2018-01-26,7,26,27.393458515787604
2018-01-27,7,26,26.43831491280708
2018-01-28,7,26,29.409884858759224
2018-01-29,7,26,21.15109904385015
2018-01-30,7,26,28.604911575974906
2018-01-31,7,26,22.434273310544363
2018-02-01,7,26,27.67847516165318
2018-02-02,7,26,25.392871973997615
2018-02-03,7,26,35.17401950421098
2018-02-04,7,26,30.225483604193947
2018-02-05,7,26,27.96575117195617
2018-02-06,7,26,24.09633243773617
2018-02-07,7,26,27.6617176586605
2018-02-08,7,26,24.75941673542882
2018-02-09,7,26,32.22675236942431
2018-02-10,7,26,32.64103196365383
2018-02-11,7,26,30.61223601589924
2018-02-12,7,26,26.196999615581344
2018-02-13,7,26,24.94034778048969
2018-02-14,7,26,23.278245677076573
2018-02-15,7,26,30.54813323986766
2018-02-16,7,26,28.905742635087236
2018-02-17,7,26,39.95632896296816
2018-02-18,7,26,37.37387645806403
2018-02-19,7,26,24.325330834194308
2018-02-20,7,26,25.407752284411668
2018-02-21,7,26,26.56870576790329
2018-02-22,7,26,30.579795311500902
2018-02-23,7,26,30.43217729372558
2018-02-24,7,26,33.71752193691908
2018-02-25,7,26,32.14806319391097
2018-02-26,7,26,24.464212769255905
2018-02-27,7,26,26.626036753954622
2018-02-28,7,26,24.21250769672792
2018-03-01,7,26,37.70378275386811
2018-03-02,7,26,40.207343278091514
2018-03-03,7,26,39.63270374550446
2018-03-04,7,26,38.72681104431604
2018-03-05,7,26,31.120899839236866
2018-03-06,7,26,29.14840649362969
2018-03-07,7,26,30.996143811382844
2018-03-08,7,26,32.53050115731598
2018-03-09,7,26,35.514057433774646
2018-03-10,7,26,34.72029753533011
2018-03-11,7,26,54.406494466016085
2018-03-12,7,26,21.126078783048648
2018-03-13,7,26,30.292276817418635
2018-03-14,7,26,28.853110147009545
2018-03-15,7,26,31.773081866445594
2018-03-16,7,26,43.33299623531438
2018-03-17,7,26,43.462833680293485
2018-03-18,7,26,45.24504423119924
2018-03-19,7,26,26.727276151099552
2018-03-20,7,26,33.165715587364566
2018-03-21,7,26,33.944949035827484
2018-03-22,7,26,35.587876668457845
2018-03-23,7,26,37.03378904473767
2018-03-24,7,26,40.49002732310067
2018-03-25,7,26,36.02520988522578
2018-03-26,7,26,26.549420815536905
2018-03-27,7,26,30.538203315748603
2018-03-28,7,26,29.42287017143905
2018-03-29,7,26,33.155167664689955
2018-03-30,7,26,35.89558779858333
2018-03-31,7,26,38.9226097832323
2018-01-01,8,26,35.832672913348965
2018-01-02,8,26,41.48958534510853
2018-01-03,8,26,42.87815728178454
2018-01-04,8,26,48.025045787277726
2018-01-05,8,26,53.390727957770586
2018-01-06,8,26,50.776374376504656
2018-01-07,8,26,52.669371838514
2018-01-08,8,26,38.865762576932326
2018-01-09,8,26,41.766733167667624
2018-01-10,8,26,45.94058048729657
2018-01-11,8,26,51.30733505935099
2018-01-12,8,26,51.44220198483918
2018-01-13,8,26,54.5296814769015
2018-01-14,8,26,58.571418683005234
2018-01-15,8,26,40.20497204470243
2018-01-16,8,26,41.66903700321575
2018-01-17,8,26,37.79523186523398
2018-01-18,8,26,57.29175366894975
2018-01-19,8,26,46.21900873434868
2018-01-20,8,26,54.52598802090307
2018-01-21,8,26,57.56321436325357
2018-01-22,8,26,40.99946393003138
2018-01-23,8,26,40.242164992471565
2018-01-24,8,26,44.949906827994695
2018-01-25,8,26,41.77876042506353
2018-01-26,8,26,47.32397207607994
2018-01-27,8,26,54.296389262015616
2018-01-28,8,26,45.923056483090015
2018-01-29,8,26,34.625778171955666
2018-01-30,8,26,42.77489132179402
2018-01-31,8,26,41.86105132669069
2018-02-01,8,26,51.55290152786009
2018-02-02,8,26,56.612610500548335
2018-02-03,8,26,59.332084493944805
